"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","nlcdClass","elevation","elevationUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF"
"B82F29F16C7340979158747AAEEA8C75","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","HYHY","Hypericum hypericoides (L.) Crantz","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"55007A8972BD4965BC7A1E1CDA3C7591","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","SAPA","Sabal palmetto (Walter) Lodd. ex Schult. & Schult. f.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2A3295544C80466AA4A9D1D08F057405","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CEDE6133126F42018DCF4E1CF67FBAB4","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","LIPA8","Liatris pauciflora Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"80D9FAD403CE4691A2659BE685204FC1","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","SOSE5","Sorghastrum secundum (Elliott) Nash","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D385189C1464493A9BBA75175CA3957C","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","HIERA","Hieracium sp.","genus",,"HIME","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"BDC1F442C56141B39C23683235455087","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","ASCLE","Asclepias sp.","genus",,"Loopy Veins","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"6364B7EB80C54B1B8373079B254E1AAB","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Solidago Tortifolia?","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"96B465188832464DAF835C1D1F1A1341","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","POACEA","Poaceae sp.","family",,"Grass","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C75F122E29CE4A7C9DC332C1349A396A","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","PANIC","Panicum sp.","genus",,"Andropogon Flowering Stock","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"9D43C1D2C15B4D72AEB54481B1126A47","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"ARSE3 like plant","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2B064826D38F4BB2A3FCB1C7D3F534B9","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","LEMI","Lechea minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D3B686B08B6047AA99BF24E90C5BDD4B","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"76A392EB1DF2495B8601F51645432A2B","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4A8558813D814FDCA09DD7AB34B44A5C","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","PASE5","Paspalum setaceum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"93A1FBAA5B584BCDAB3A701CF81B0553","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","DETE3","Desmodium tenuifolium Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7E071D10FCA34AA7AFFD1E06119D4C67","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Latuca","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"FF04868EA3264E8185C1AF629604B384","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","DIACA","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum","variety",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C76ADD97C1B04927BF6D8EE72F01372F","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","QUVI","Quercus virginiana Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"69292894A6484A32A5A4C4BF52E6849F","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","DEOB5","Desmodium obtusum (Muhl. ex Willd.) DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4D9A334A3FAD4840B773B66835CEDBB8","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-01",1,"DIV.OSBS.2013.1","Y","RUCA4","Ruellia caroliniensis (J.F. Gmel.) Steud.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"253CBD61AFFC4455A71FAA0834BB77E1","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","SMSM","Smilax smallii Morong","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"254BADBBB85546F9BEADC0F09C8F9726","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","TEFL","Tephrosia florida (F.G. Dietr.) C.E. Wood","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E3443431B1244C0FADCEEEC3F8CC94F8","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5FE5D7EED0594ADEBD5086D32547BE2B","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","HYHY","Hypericum hypericoides (L.) Crantz","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"EAEF5884648F4E43AC3F03D019257964","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","ASINI2","Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium","subspecies",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"6B62CEF78214474580D0A68A0FD52B2F","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"FEC7CB96720A4694B1148975C44C9275","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","MUCA2","Muhlenbergia capillaris (Lam.) Trin.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"39DC923BEEC54D4187A1417B69909700","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"B675BA1A86034046985577955726D279","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"vaccinum","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"532DEF63B8E8415BBA04A189DD3F3934","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"CE660B21585C441EB6B02DA98B6DA9B1","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"sedge green","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D363859F3B544E5C9ED8BE51461F33C0","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DISP","Distichlis spicata (L.) Greene","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"18E984A9EC5B461A861BCBC2E9EE9F4E","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"F88516DCCE994E41972470077182A419","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","PLPO2","Pleopeltis polypodioides (L.) Andrews & Windham","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"527551839DCC45199D27F8CCD16213C2","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","VAST","Vaccinium stamineum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"A5443160111B4F6BB247D6E1AD9180CC","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","CRFL2","Crataegus flava Aiton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"6084936D662D4F4487D0FE76FBA4218E","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","HYWR","Hymenothrix wrightii A. Gray","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"8AFC172F9EBD451196427D2D9DF591D6","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3C1C01B9A6514C07B35D9ECFFA708D96","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","CAAM2","Callicarpa americana L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"BCA8591D9374417FB48F819D053BA61D","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"450061CC02EA4D26A2F02B2CAE765189","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","QULA2","Quercus laevis Walter","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"A144C2F1E70E475DAFD244F1F433AE48","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5DE134EA2163441489ADD212AEBF4108","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","PRAM","Prunus americana Marshall","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"ABFE4CC048734A0EBB4C8DB0DE01E503","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"FD60E798319C44B68A8F956C6FFEBB95","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","PTPY2","Pterocaulon pycnostachyum (Michx.) Elliott","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C0BB920B61CF4663A9E007B0197438CE","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"vaccinium","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"5EC6B91E27AE42028F51B268C7BC9ECD","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"moss","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"6E47E256FD904D3FBC70F4A02B411CA7","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"scleria","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C5EE9047786040E299D5666E9EAF9353","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"solidago","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"B941D1F3F6674A6481DAD1447F45A46F","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","QUVI","Quercus virginiana Mill.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3B2EBF92021F4C95BBD923D1AFCF1468","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Moss","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C3929EDF6489419BA8A003F057744CC7","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"8A978E2B67094DF280226AF9B0984EC1","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DICL","Dichanthelium clandestinum (L.) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2E9B4415131E45FDA44C590825A182D3","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"quercus","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3744686B89AD4154BFFFFDBA5C4537CF","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"fuzzy andropogon","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"EBCB3E7AC1D34538852738965891EB7B","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Quercus","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"BA43A9E9C6CE42B8B16DDA21F8A38D4E","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","QUNI","Quercus nigra L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"514A5B7FDF0E42B393D329C738DCFA9B","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DISP2","Dichanthelium sphaerocarpon (Elliott) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"41B502931DDE4BF496192ED4040A8BFD","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","PRSE2","Prunus serotina Ehrh.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"13C3D6CCB0554E38AE08331D69157263","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","TIUS","Tillandsia usneoides (L.) L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"1D62C322CEC24A8886970AEC93E9B356","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"46E401A3E5B44B7BAB51C37AAD6E4913","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DIST5","Dichanthelium strigosum (Muhl. ex Elliott) Freckmann","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"3C7F362EB4374397BB409DD80302B93C","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","ELEL3","Elephantopus elatus Bertol.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E7903892B9A947148C4A70B494ED8237","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","SCCI","Scleria ciliata Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"1E26F0B21D214377877B86455F35D7BE","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"490FBCAC4A8742A58DA7A1B27D793429","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","QUGE2","Quercus geminata Small","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"D9CEF972432F41659C0F96722653DCD1","D03","OSBS",,,,,,"evergreenForest",,,"2013-07-09",1,"DIV.OSBS.2013.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"00928609126447BA9CADEB1DC84D3DD5","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","PAQU2","Parthenocissus quinquefolia (L.) Planch.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"9FC695C098B746D098C66DFF1DCCFA39","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","PEPA37","Persea palustris (Raf.) Sarg.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"651B4BA4F87D43F4BBA8825B4491C495","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","LYLI","Lyonia ligustrina (L.) DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"C275C3835EAC4AA48B88E67F91DB08E9","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","SMSM","Smilax smallii Morong","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"06047196370046388D9B0C02B4C3C6D2","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","GATO5","Gaylussacia tomentosa (A. Gray) Pursh ex Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"44BA3017BB3647729173E385C30F29E0","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","ILGL","Ilex glabra (L.) A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"2C53EFA94C4B45CF8245C61C6D1B59D2","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"B03DC7F2D959483F9132EDF1029401AF","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","QUFA","Quercus falcata Michx.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"4EB1F16C3F0046E9A0505CB73B402D1A","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"6044210F209E4F8EA72628551186CACB","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","SERE2","Serenoa repens (W. Bartram) Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"52144AA776524FE991B692090ABCD0D7","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","ACRU","Acer rubrum L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"14B1C410DD6A4BA887CA85A02AD618D8","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","2PLANT","Unknown plant","kingdom",,"Quercus","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"E2AAB30E29824161B20C6EB94974566B","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","ILCA","Ilex cassine L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"75457327502A4A8D8C29786F305F89A2","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","LYFE","Lyonia ferruginea (Walter) Nutt.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"B2FE052C5F9B44EEA7B4DF10C9E67BC3","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","NYBI","Nyssa biflora Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"21FC604240ED4209B4F462BD1E7B1D2D","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","QUNI","Quercus nigra L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"067F795E2BE24CA9939EEF454881B6D8","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","SMGL","Smilax glauca Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"18D495A374F7492EBAFD7273ADE75216","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","VIRO3","Vitis rotundifolia Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"7C5AD6172E3D421F8495AB28929E4A7D","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
"69E51429593F4B4EA2566C19F73ED702","D03","OSBS",,,,,,"woodyWetlands",,,"2013-07-10",1,"DIV.OSBS.2013.1","Y","GOLA","Gordonia lasianthus (L.) Ellis","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",,,,0,0,0
