"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","otherVariablesPresent","otherVariables","percentCover","samplingProtocol","measuredBy","recordedBy","remarks","duplicateVariablesBout1m2QF"
"DBA1F3740E4C4106A2208F41111CDA18","D03","OSBS",,"32.2.1",29.696492,-82.025478,"WGS84",0.6,"2013-07-15",1,"DIV.OSBS.2013.1","Y","wood",12,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"840F4831835C4458BE00EF5D2CAFC335","D03","OSBS",,"32.2.1",29.696492,-82.025478,"WGS84",0.6,"2013-07-15",1,"DIV.OSBS.2013.1","Y","litter",88,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"510704DD7EEC4AA6AE6FA1CCCA057199","D03","OSBS",,"32.4.1",29.696573,-82.025478,"WGS84",0.6,"2013-07-15",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"697A115F19DF4D59846C42F2BA06A889","D03","OSBS",,"32.4.1",29.696573,-82.025478,"WGS84",0.6,"2013-07-15",1,"DIV.OSBS.2013.1","Y","overstory",30,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"16A2BA94841C4CAA8B45257ACA776E07","D03","OSBS",,"40.1.1",29.696569,-82.025674,"WGS84",0.3,"2013-07-15",1,"DIV.OSBS.2013.1","Y","wood",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"CA7B06DF3AA840648DC1E4B2CA0A9EFD","D03","OSBS",,"40.3.1",29.696650,-82.025675,"WGS84",0.3,"2013-07-15",1,"DIV.OSBS.2013.1","Y","litter",30,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"1A71C945370247EF841B1E1C6657CC57","D03","OSBS",,"41.1.1",29.696574,-82.025573,"WGS84",0.5,"2013-07-15",1,"DIV.OSBS.2013.1","Y","litter",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"10D0EA4943674B49AD8ADD6BD9A61A9A","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",3,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"E7A729837CA140EDA5AA80141A64EEA0","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",70,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"AB11638AEA8045EBB827553A10F73DAA","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"BD3E4CF7F870412A909AABB0C5775F8F","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"B77ABBC87DF845308FA2D7D7BFCB080E","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",25,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"73A2E51A44A24DFA9D5EBD836EFF7CF8","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"89F059BE0C0C4CB5A14E5F625A968C38","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"FEC16AA2952544CCA5C63D2F22243D2F","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"704D6F33E6B14E0F87BB8C5859456B32","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",50,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"D2CE1C917D9043798B94D531F6E5B8F6","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",50,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"1598375F97D743E78A154A76D4B2AEE0","D03","OSBS",,"31.4.1",29.686605,-81.983006,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",15,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"CC2494BD4DE04AE98D77033FBF68CDA6","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"A4C84FD44C02479BA3C0A398143AB5F1","D03","OSBS",,"32.2.1",29.686522,-81.982903,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"9D4E90C425264F758110E512F92CBA2C","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",10,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"699C4BC873F94BA6AE0EE29A19BBADF6","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",30,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"7BE02670C73346E5B4B878534950A6C1","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",98,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"0C6BF12B0E5B42A59CD9FEDC252BFC2B","D03","OSBS",,"40.3.1",29.686686,-81.983104,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",10,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"64D465DD96A84F0DB74D1034475B4604","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"B2910F0CFB9D49F0B16BC08CA68CBC74","D03","OSBS",,"31.1.1",29.686526,-81.983098,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","soil",80,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"C28AE2C042D9471B8B6595C83F8B178F","D03","OSBS",,"41.1.1",29.686614,-81.982995,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",40,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"C9B15A35EF3347E0AE676BBE2E425B0E","D03","OSBS",,"41.4.1",29.686691,-81.982902,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","litter",40,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"839D455EBEC54A07A1C190CBAE032F46","D03","OSBS",,"32.4.1",29.686604,-81.982904,"WGS84",0.4,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"4A2E3177ED3D4B6EA1B53BA1CA433079","D03","OSBS",,"40.1.1",29.686605,-81.983103,"WGS84",0.3,"2013-07-16",1,"DIV.OSBS.2013.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Sw6eGPnkCvUWUi7wJRutQBTl3KUSHMBY",,0
"95DAA5F7903549A0AAF150E92194E0EA","D03","OSBS",,"32.4.1",29.684079,-81.959004,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","soil",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"BE77AD46D28648718291BD1658582C33","D03","OSBS",,"31.1.1",29.683973,-81.959200,"WGS84",0.6,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"0997BD6633AB45028635D76E627461AC","D03","OSBS",,"31.1.1",29.683973,-81.959200,"WGS84",0.6,"2013-07-18",1,"DIV.OSBS.2013.1","Y","overstory",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"CD7939E8C75A4519A264A255C08F4DE7","D03","OSBS",,"31.4.1",29.684069,-81.959113,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"ADF0FBE4F2D64676B9D7A088712A319C","D03","OSBS",,"41.1.1",29.684078,-81.959103,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"4B5D0355873D41E380117F40A11646E3","D03","OSBS",,"32.2.1",29.683997,-81.959003,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","overstory",33,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"0FF9D7C132C1452C904EDB0A8FDE2BAB","D03","OSBS",,"32.2.1",29.683997,-81.959003,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","wood",6,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"DD4469D799F841EBB51FB1BA8F6B1BD7","D03","OSBS",,"32.2.1",29.683997,-81.959003,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",92,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"BDA5FE197EF942B996136C8D32E14337","D03","OSBS",,"41.4.1",29.684172,-81.959018,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","overstory",98,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"7C64E72763DA44268F7419C265243897","D03","OSBS",,"32.4.1",29.684079,-81.959004,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"C7F2CD74ABA34B1DB089FCFC681E4BA0","D03","OSBS",,"40.1.1",29.684088,-81.959196,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","soil",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"ADC6B5BE82CC4088B223D67FA5953F22","D03","OSBS",,"40.1.1",29.684088,-81.959196,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"055E0A3A47CE435DBC0A4FCEB7B0D11A","D03","OSBS",,"40.1.1",29.684088,-81.959196,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","wood",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"57E0E9D2E78F46428535E8101AE9329C","D03","OSBS",,"41.1.1",29.684078,-81.959103,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","wood",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"955EE3C487E7438CA7293D93B0852640","D03","OSBS",,"41.4.1",29.684172,-81.959018,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"7E1E4929BB004EC3983E5DDB17C693A0","D03","OSBS",,"41.4.1",29.684172,-81.959018,"WGS84",0.5,"2013-07-18",1,"DIV.OSBS.2013.1","Y","wood",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"0E3C728046CD4CCCA62BC76748F52E54","D03","OSBS",,"31.1.1",29.690187,-81.962670,"WGS84",0.5,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",0.5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"9B2342CBCB3445ACB9E0BB4A66FD3BC3","D03","OSBS",,"31.4.1",29.690272,-81.962577,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"3B00433BF1CC4464AFA9FC9CCD6239C7","D03","OSBS",,"31.4.1",29.690272,-81.962577,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"7CBFFCAC9CA6470A81F25A123DE7332F","D03","OSBS",,"32.2.1",29.690194,-81.962471,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",20,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"B967FB06D7D443FE835A8E7F3D34ED3D","D03","OSBS",,"32.2.1",29.690194,-81.962471,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"5EC3876822814166A722AFA26671D94F","D03","OSBS",,"31.1.1",29.690187,-81.962670,"WGS84",0.5,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",45,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"A94CE99619034FBC993F7509B051E5D3","D03","OSBS",,"32.4.1",29.690276,-81.962472,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",9,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"1BF2BF1B322D47E2916982A4F2F2A500","D03","OSBS",,"32.4.1",29.690276,-81.962472,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",70,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"E1AEF548BD6743C6A28DEF38491B8580","D03","OSBS",,"40.1.1",29.690273,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"A900BE3963A546CFBD9B715AD30D7BA2","D03","OSBS",,"40.1.1",29.690273,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"EAFDB2F0D40541D89777CBB9E72E7AC0","D03","OSBS",,"31.4.1",29.690272,-81.962577,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"12991C292F624916B0EA69B6D169E45C","D03","OSBS",,"40.3.1",29.690354,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"5888838C0F1A4B51B025D6C03B07ACB8","D03","OSBS",,"40.3.1",29.690354,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",70,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"31F209595C8B4113BD7B2BAE15F1D589","D03","OSBS",,"40.3.1",29.690354,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",18,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"C4705496DFDD4536BB05363A4CE2B1FA","D03","OSBS",,"32.2.1",29.690194,-81.962471,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"AACDEADEE8F04571A0C63F337A6617FF","D03","OSBS",,"41.1.1",29.690281,-81.962567,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"5B871FFD19FB4BFA80114710B53177DB","D03","OSBS",,"41.1.1",29.690281,-81.962567,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",7,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"91CD16E9C0A74EBE982F26BBCA2C504B","D03","OSBS",,"41.1.1",29.690281,-81.962567,"WGS84",0.3,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",93,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"B4DC86296BB744AA831D8436E94127DA","D03","OSBS",,"41.4.1",29.690367,-81.962476,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","litter",4,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"02B7D98528834E188406D059AB65CE7F","D03","OSBS",,"40.1.1",29.690273,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",8,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"09E0FCF50C6F42709F22C2B8760BEE9D","D03","OSBS",,"41.4.1",29.690367,-81.962476,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"F8059AABB12740CAB4AE94C986A3BF67","D03","OSBS",,"41.4.1",29.690367,-81.962476,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","soil",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"62F431DD03F241F99F8813BF81EA7E58","D03","OSBS",,"40.3.1",29.690354,-81.962674,"WGS84",0.4,"2013-07-22",1,"DIV.OSBS.2013.1","Y","overstory",40,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0
"74FC7A7F53974D698B10CFA2FC3C3B29","D03","OSBS",,"41.4.1",29.685145,-82.007073,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"F0A04BD588CB4B3DA8C16B5DC5567123","D03","OSBS",,"41.4.1",29.685145,-82.007073,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",95,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"B1E5B9BD7174459A9F519E6F0C68BD7A","D03","OSBS",,"40.1.1",29.685059,-82.007262,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"FDC048D321AF450A9861419350731BA9","D03","OSBS",,"40.3.1",29.685140,-82.007263,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","wood",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"1E9D91F90F44415BA2F47F415374383D","D03","OSBS",,"40.3.1",29.685140,-82.007263,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"05024C5A690E4F3ABB6A1BE563C49142","D03","OSBS",,"41.1.1",29.685062,-82.007157,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","wood",2,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"C0FC507829AE43828899455AB8613B40","D03","OSBS",,"31.1.1",29.684974,-82.007259,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","soil",5,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"AC6F1E9974284823B62D41208152CAA1","D03","OSBS",,"31.1.1",29.684974,-82.007259,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",90,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"DCF3F662891D49F5A527AA0343E73909","D03","OSBS",,"31.4.1",29.685053,-82.007167,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",65,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"030A385469DC45BB8FC2F96E8933CC41","D03","OSBS",,"32.4.1",29.685055,-82.007064,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","soil",1,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
"1A318F74DAE3493D97B39039D46640DF","D03","OSBS",,"32.4.1",29.685055,-82.007064,"WGS84",0.3,"2013-07-23",1,"DIV.OSBS.2013.1","Y","litter",98,"NEON.DOC.014042","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o",,0
